,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
1115761,2017-06-04 21:03:15,2017-06-04 21:14:34,679,Halsted St & Maxwell St,May St & Cullerton St,Customer,,
1316590,2017-06-17 01:09:29,2017-06-17 01:12:37,188,Morgan Ave & 14th Pl,Morgan St & 18th St,Subscriber,Male,1990.0
853007,2017-05-16 10:13:17,2017-05-16 10:29:40,983,Cannon Dr & Fullerton Ave,Pine Grove Ave & Waveland Ave,Subscriber,Male,1974.0
1526751,2017-06-29 13:49:25,2017-06-29 14:12:39,1394,Lake Shore Dr & North Blvd,Paulina Ave & North Ave,Customer,,
295176,2017-03-04 15:32:17,2017-03-04 15:44:35,738,Michigan Ave & 18th St,Wabash Ave & Adams St,Subscriber,Female,1984.0
906850,2017-05-21 10:45:22,2017-05-21 10:52:44,442,Field Blvd & South Water St,Streeter Dr & Grand Ave,Subscriber,Male,1988.0
207562,2017-02-18 17:51:01,2017-02-18 17:59:12,491,Ashland Ave & Augusta Blvd,Damen Ave & Division St,Subscriber,Male,1991.0
146554,2017-02-09 06:43:01,2017-02-09 06:48:37,336,Michigan Ave & 14th St,Michigan Ave & Congress Pkwy,Subscriber,Male,1982.0
82408,2017-01-24 17:00:27,2017-01-24 17:15:32,905,McCormick Place,Franklin St & Jackson Blvd,Subscriber,Male,1966.0
283070,2017-03-02 06:59:33,2017-03-02 07:12:27,774,Michigan Ave & Washington St,Larrabee St & Kingsbury St,Subscriber,Male,1981.0
103565,2017-01-30 08:53:02,2017-01-30 08:58:09,307,Clark St & Elm St,Larrabee St & Oak St,Subscriber,Male,1987.0
1118357,2017-06-05 07:27:50,2017-06-05 07:35:57,487,Clark St & 9th St (AMLI),LaSalle St & Washington St,Subscriber,Male,1988.0
479837,2017-04-08 15:08:52,2017-04-08 16:44:32,5740,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
217916,2017-02-19 16:01:34,2017-02-19 16:10:57,563,Clarendon Ave & Gordon Ter,Broadway & Cornelia Ave,Subscriber,Female,1964.0
1013497,2017-05-29 19:04:24,2017-05-29 19:18:55,871,Green St & Randolph St,Halsted St & Blackhawk St (*),Customer,,
344217,2017-03-15 09:43:35,2017-03-15 09:55:10,695,Clinton St & Madison St,Wells St & Huron St,Subscriber,Male,1965.0
885506,2017-05-18 14:10:31,2017-05-18 14:35:39,1508,Theater on the Lake,Streeter Dr & Grand Ave,Customer,,
538268,2017-04-14 18:17:14,2017-04-14 18:27:26,612,Clark St & Lake St,Aberdeen St & Monroe St,Subscriber,Male,1990.0
136641,2017-02-07 06:06:15,2017-02-07 06:13:13,418,Financial Pl & Congress Pkwy,Clinton St & Madison St,Subscriber,Male,1965.0
589508,2017-04-18 18:26:39,2017-04-18 18:51:46,1507,Field Museum,Kingsbury St & Erie St,Subscriber,Male,1989.0
1162349,2017-06-07 18:17:27,2017-06-07 18:23:14,347,Orleans St & Merchandise Mart Plaza,Orleans St & Ohio St,Subscriber,Male,1979.0
1472116,2017-06-26 07:47:43,2017-06-26 07:50:39,176,Ellis Ave & 55th St,Ellis Ave & 58th St,Subscriber,Male,1998.0
1050041,2017-06-01 09:27:56,2017-06-01 09:36:33,517,Ogden Ave & Chicago Ave,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1987.0
871856,2017-05-17 14:46:09,2017-05-17 14:53:15,426,McCormick Place,MLK Jr Dr & 29th St,Subscriber,Female,1991.0
1191473,2017-06-09 13:20:20,2017-06-09 13:47:13,1613,Shedd Aquarium,Lake Shore Dr & Monroe St,Customer,,
775961,2017-05-10 07:32:49,2017-05-10 07:51:36,1127,Damen Ave & Pierce Ave,LaSalle St & Illinois St,Subscriber,Female,1992.0
567579,2017-04-16 21:38:22,2017-04-16 21:44:32,370,Clark St & Bryn Mawr Ave,Broadway & Thorndale Ave,Subscriber,Male,1982.0
849586,2017-05-16 06:48:29,2017-05-16 06:53:57,328,Broadway & Barry Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1993.0
1437160,2017-06-24 11:04:39,2017-06-24 11:21:33,1014,Lakeview Ave & Fullerton Pkwy,Broadway & Waveland Ave,Subscriber,Female,1981.0
994199,2017-05-28 17:08:49,2017-05-28 17:18:45,596,Ashland Ave & Archer Ave,Halsted St & Archer Ave,Customer,,
1052761,2017-06-01 13:52:52,2017-06-01 14:03:21,629,Halsted St & 21st St,Green St & Randolph St,Subscriber,Female,1989.0
1551040,2017-06-30 22:37:30,2017-06-30 22:40:23,173,Wells St & Concord Ln,Wells St & Concord Ln,Subscriber,Female,1983.0
712161,2017-05-02 17:35:43,2017-05-02 17:43:43,480,Michigan Ave & Washington St,Canal St & Madison St,Subscriber,Male,1960.0
281299,2017-03-01 16:55:31,2017-03-01 17:02:12,401,Daley Center Plaza,Franklin St & Quincy St,Subscriber,Female,1959.0
1254400,2017-06-12 20:52:27,2017-06-12 21:01:46,559,Sheffield Ave & Wrightwood Ave,Southport Ave & Roscoe St,Subscriber,Male,1993.0
688014,2017-04-28 07:09:22,2017-04-28 07:13:11,229,Wisconsin Ave & Madison St,Marion St & South Blvd,Subscriber,Male,1966.0
843814,2017-05-15 17:16:28,2017-05-15 17:28:53,745,Canal St & Adams St,Loomis St & Lexington St,Subscriber,Male,1978.0
961406,2017-05-26 08:53:27,2017-05-26 09:04:03,636,Lake Shore Dr & North Blvd,Halsted St & Blackhawk St (*),Subscriber,Male,1994.0
549206,2017-04-15 15:03:31,2017-04-15 15:39:51,2180,Streeter Dr & Grand Ave,Rush St & Superior St,Customer,,
318940,2017-03-08 13:29:25,2017-03-08 13:34:50,325,Canal St & Monroe St (*),Green St & Madison St,Subscriber,Male,1984.0
962935,2017-05-26 11:38:14,2017-05-26 11:41:21,187,Clinton St & Washington Blvd,Canal St & Monroe St (*),Subscriber,Male,1990.0
1230196,2017-06-11 14:36:52,2017-06-11 14:50:13,801,Michigan Ave & Oak St,Clark St & Lincoln Ave,Subscriber,Female,1991.0
242676,2017-02-22 13:22:21,2017-02-22 13:34:00,699,Clark St & Randolph St,Clark St & Randolph St,Subscriber,Male,1986.0
862769,2017-05-16 19:30:02,2017-05-16 19:41:02,660,Clinton St & Washington Blvd,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1969.0
739742,2017-05-05 17:44:38,2017-05-05 17:48:52,254,Peoria St & Jackson Blvd,Halsted St & Polk St,Subscriber,Male,1994.0
497493,2017-04-09 19:04:15,2017-04-09 19:17:30,795,Montrose Harbor,Lakefront Trail & Bryn Mawr Ave,Customer,,
196699,2017-02-18 10:13:15,2017-02-18 10:19:55,400,Halsted St & North Branch St,Sheffield Ave & Kingsbury St,Subscriber,Male,1982.0
1518037,2017-06-28 19:26:18,2017-06-28 19:31:00,282,Clark St & Lincoln Ave,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1990.0
219941,2017-02-19 19:04:43,2017-02-19 19:27:53,1390,Broadway & Thorndale Ave,Clarendon Ave & Junior Ter,Customer,,
114264,2017-02-01 12:32:03,2017-02-01 12:38:57,414,Halsted St & Blackhawk St (*),Clifton Ave & Armitage Ave,Subscriber,Male,1960.0
588502,2017-04-18 17:46:31,2017-04-18 17:59:29,778,Sheffield Ave & Wellington Ave,Bissell St & Armitage Ave,Subscriber,Male,1982.0
154426,2017-02-10 18:20:55,2017-02-10 18:28:31,456,LaSalle St & Jackson Blvd,Michigan Ave & Lake St,Subscriber,Male,1988.0
1414999,2017-06-22 20:24:53,2017-06-22 20:33:25,512,McClurg Ct & Erie St,St. Clair St & Erie St,Customer,,
508571,2017-04-11 12:30:48,2017-04-11 12:38:44,476,Central St & Girard Ave,Chicago Ave & Sheridan Rd,Subscriber,Female,1990.0
1267784,2017-06-13 18:04:33,2017-06-13 18:16:36,723,Larrabee St & Division St,Lake Shore Dr & North Blvd,Subscriber,Male,1990.0
796864,2017-05-12 08:47:32,2017-05-12 08:55:58,506,Wabash Ave & Wacker Pl,Franklin St & Chicago Ave,Subscriber,Female,1993.0
812276,2017-05-13 12:43:00,2017-05-13 13:24:22,2482,Streeter Dr & Grand Ave,Lincoln Ave & Leavitt St,Subscriber,Female,1990.0
185022,2017-02-16 17:30:07,2017-02-16 17:41:13,666,State St & Harrison St,Canal St & Madison St,Subscriber,Male,1975.0
1116416,2017-06-04 22:13:55,2017-06-04 22:30:48,1013,Damen Ave & Melrose Ave,Western Ave & Walton St,Subscriber,Male,1987.0
587372,2017-04-18 17:12:01,2017-04-18 17:25:39,818,Morgan St & Lake St,Columbus Dr & Randolph St,Subscriber,Male,1987.0
288956,2017-03-03 08:13:43,2017-03-03 08:25:16,693,Clark St & Congress Pkwy,Dearborn St & Erie St,Subscriber,Female,1970.0
596128,2017-04-19 13:05:46,2017-04-19 13:15:22,576,Wabash Ave & 16th St,Emerald Ave & 28th St,Subscriber,Male,1981.0
1271604,2017-06-13 22:33:10,2017-06-13 22:49:53,1003,Indiana Ave & Roosevelt Rd,Morgan St & 18th St,Subscriber,Female,1989.0
383803,2017-03-23 06:03:31,2017-03-23 06:31:41,1690,Clark St & Randolph St,Wilton Ave & Belmont Ave,Subscriber,Male,1982.0
804742,2017-05-12 17:45:28,2017-05-12 17:49:31,243,Canal St & Madison St,Green St & Randolph St,Subscriber,Male,1984.0
641334,2017-04-23 19:43:53,2017-04-23 19:49:20,327,Canal St & Adams St,Sangamon St & Washington Blvd (*),Subscriber,Female,1971.0
155253,2017-02-11 01:05:21,2017-02-11 01:10:32,311,Sheffield Ave & Wellington Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1990.0
1169171,2017-06-08 08:24:37,2017-06-08 08:38:05,808,Wood St & Division St,Clinton St & Lake St,Subscriber,Male,1989.0
1082403,2017-06-03 08:49:35,2017-06-03 09:05:56,981,Larrabee St & Division St,St. Clair St & Erie St,Subscriber,Female,1978.0
1228458,2017-06-11 13:28:18,2017-06-11 13:32:28,250,Lincoln Ave & Fullerton Ave,Lincoln Ave & Fullerton Ave,Customer,,
307005,2017-03-06 18:16:47,2017-03-06 18:29:29,762,Sedgwick St & Huron St,Bissell St & Armitage Ave,Subscriber,Male,1989.0
1527445,2017-06-29 14:52:35,2017-06-29 15:27:11,2076,Michigan Ave & Pearson St,Damen Ave & Cortland St,Customer,,
393856,2017-03-24 13:10:39,2017-03-24 13:29:13,1114,Lake Shore Dr & Monroe St,Shedd Aquarium,Customer,,
822199,2017-05-13 21:48:17,2017-05-13 21:52:14,237,Halsted St & Maxwell St,Halsted St & Polk St,Customer,,
699094,2017-04-30 12:04:17,2017-04-30 12:13:16,539,Lincoln Ave & Diversey Pkwy,Broadway & Waveland Ave,Subscriber,Male,1992.0
270119,2017-02-27 17:10:02,2017-02-27 17:21:15,673,Green St & Randolph St,Clark St & 9th St (AMLI),Subscriber,Male,1982.0
486314,2017-04-09 09:23:02,2017-04-09 09:43:11,1209,Rush St & Superior St,Lake Shore Dr & Belmont Ave,Subscriber,Male,1992.0
888366,2017-05-18 16:54:29,2017-05-18 17:02:33,484,Kimbark Ave & 53rd St,University Ave & 57th St,Subscriber,Male,1986.0
1295600,2017-06-15 18:01:46,2017-06-15 18:23:11,1285,Larrabee St & Division St,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1993.0
869900,2017-05-17 11:38:08,2017-05-17 11:51:40,812,Desplaines St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Female,1985.0
1103818,2017-06-04 11:24:39,2017-06-04 11:39:03,864,Lakefront Trail & Bryn Mawr Ave,Montrose Harbor,Subscriber,Female,1990.0
70324,2017-01-22 11:02:25,2017-01-22 11:49:05,2800,Stetson Ave & South Water St,Stetson Ave & South Water St,Customer,,
262178,2017-02-26 05:21:33,2017-02-26 05:24:06,153,Greenview Ave & Jarvis Ave,Bosworth Ave & Howard St,Subscriber,Male,1976.0
514516,2017-04-12 06:59:00,2017-04-12 07:16:03,1023,Stave St & Armitage Ave,Desplaines St & Jackson Blvd,Subscriber,Male,1987.0
459190,2017-04-06 06:29:12,2017-04-06 06:35:39,387,Michigan Ave & Washington St,Canal St & Monroe St (*),Subscriber,Male,1994.0
1495398,2017-06-27 14:18:17,2017-06-27 14:51:15,1978,Streeter Dr & Grand Ave,McClurg Ct & Illinois St,Customer,,
29013,2017-01-11 14:36:49,2017-01-11 14:38:54,125,Peoria St & Jackson Blvd,900 W Harrison St,Subscriber,Male,1990.0
114312,2017-02-01 12:49:05,2017-02-01 13:03:07,842,Rush St & Superior St,Franklin St & Monroe St,Subscriber,Female,1993.0
88404,2017-01-25 17:42:15,2017-01-25 17:54:34,739,Halsted St & Polk St,Blue Island Ave & 18th St,Subscriber,Male,1991.0
363046,2017-03-19 15:57:23,2017-03-19 16:26:15,1732,Western Ave & Division St,California Ave & Division St,Subscriber,Male,1991.0
1476899,2017-06-26 13:26:54,2017-06-26 13:30:57,243,Canal St & Taylor St,Halsted St & Polk St,Subscriber,Male,1995.0
1276323,2017-06-14 10:04:04,2017-06-14 10:28:11,1447,Lake Shore Dr & Belmont Ave,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1983.0
593382,2017-04-19 07:38:19,2017-04-19 07:54:03,944,Clinton St & Washington Blvd,St. Clair St & Erie St,Subscriber,Female,1968.0
528370,2017-04-13 18:13:39,2017-04-13 18:25:13,694,Clark St & Wrightwood Ave,Wells St & Evergreen Ave,Subscriber,Male,1991.0
580060,2017-04-18 07:22:55,2017-04-18 07:29:25,390,Ashland Ave & Division St,Marshfield Ave & Cortland St,Subscriber,Male,1984.0
114307,2017-02-01 12:48:36,2017-02-01 12:52:39,243,Pine Grove Ave & Waveland Ave,Broadway & Cornelia Ave,Subscriber,Female,1956.0
725033,2017-05-04 07:09:26,2017-05-04 07:18:48,562,Ashland Ave & Chicago Ave,Marshfield Ave & Cortland St,Subscriber,Female,1984.0
1392163,2017-06-21 17:07:44,2017-06-21 17:32:12,1468,Avondale Ave & Irving Park Rd,Lincoln Ave & Leavitt St,Subscriber,Male,1977.0
760660,2017-05-08 12:24:39,2017-05-08 12:34:06,567,Lake Shore Dr & Monroe St,Dearborn St & Monroe St,Subscriber,Male,1959.0
589556,2017-04-18 18:29:03,2017-04-18 18:31:52,169,Kingsbury St & Kinzie St,Clinton St & Washington Blvd,Subscriber,Male,1975.0
938103,2017-05-24 08:07:28,2017-05-24 08:15:27,479,Albany Ave & Bloomingdale Ave,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1978.0
1387860,2017-06-21 13:13:27,2017-06-21 13:17:16,229,Sheffield Ave & Fullerton Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1984.0
267652,2017-02-27 10:58:18,2017-02-27 11:17:32,1154,Shore Dr & 55th St,University Ave & 57th St,Subscriber,Male,1996.0
1368016,2017-06-20 09:29:57,2017-06-20 09:42:40,763,Racine Ave & 13th St,Clinton St & Roosevelt Rd,Customer,,
268007,2017-02-27 12:14:41,2017-02-27 12:17:10,149,Ravenswood Ave & Irving Park Rd,Ashland Ave & Belle Plaine Ave,Subscriber,Male,1972.0
834228,2017-05-15 05:48:23,2017-05-15 05:58:51,628,Clarendon Ave & Gordon Ter,Sheffield Ave & Wellington Ave,Subscriber,Female,1991.0
1431106,2017-06-23 19:41:51,2017-06-23 20:13:51,1920,Clifton Ave & Armitage Ave,Racine Ave (May St) & Fulton St,Customer,,
694100,2017-04-28 17:11:33,2017-04-28 17:42:39,1866,Daley Center Plaza,Noble St & Milwaukee Ave,Customer,,
367443,2017-03-20 13:23:16,2017-03-20 13:38:23,907,Indiana Ave & Roosevelt Rd,McClurg Ct & Erie St,Subscriber,Male,1984.0
209658,2017-02-19 09:10:09,2017-02-19 09:18:24,495,Wabash Ave & Grand Ave,Michigan Ave & Washington St,Customer,,
958607,2017-05-25 22:28:26,2017-05-25 22:36:39,493,Shields Ave & 28th Pl,Shields Ave & 28th Pl,Subscriber,Male,1993.0
648318,2017-04-24 15:54:35,2017-04-24 16:19:23,1488,Avers Ave & Belmont Ave,Milwaukee Ave & Wabansia Ave,Customer,,
1264459,2017-06-13 16:23:53,2017-06-13 16:45:32,1299,Michigan Ave & Washington St,Streeter Dr & Grand Ave,Customer,,
1425417,2017-06-23 16:16:49,2017-06-23 16:20:30,221,Ellis Ave & 55th St,Ellis Ave & 53rd St,Subscriber,Female,1985.0
160549,2017-02-12 12:50:40,2017-02-12 13:03:43,783,Green St & Randolph St,Wells St & Huron St,Subscriber,Female,1982.0
887496,2017-05-18 16:23:30,2017-05-18 16:39:00,930,Buckingham Fountain,Millennium Park,Customer,,
1505103,2017-06-27 20:51:00,2017-06-27 20:52:41,101,Sheffield Ave & Wellington Ave,Sheffield Ave & Wellington Ave,Customer,,
183684,2017-02-16 14:32:03,2017-02-16 14:47:27,924,Kingsbury St & Kinzie St,Sedgwick St & North Ave,Subscriber,Male,1950.0
929078,2017-05-22 20:45:40,2017-05-22 21:38:10,3150,Streeter Dr & Grand Ave,Millennium Park,Customer,,
66668,2017-01-21 15:16:08,2017-01-21 15:22:41,393,Broadway & Granville Ave,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1970.0
1190281,2017-06-09 12:14:51,2017-06-09 13:04:05,2954,Clark St & Schiller St,Sheffield Ave & Waveland Ave,Customer,,
457850,2017-04-05 11:00:43,2017-04-05 11:07:38,415,Hermitage Ave & Polk St,Morgan St & Polk St,Subscriber,Male,1974.0
17667,2017-01-07 14:17:11,2017-01-07 14:20:49,218,Kingsbury St & Erie St,Kingsbury St & Kinzie St,Subscriber,Female,1983.0
1263500,2017-06-13 15:31:31,2017-06-13 16:13:33,2522,Streeter Dr & Grand Ave,Millennium Park,Customer,,
1167481,2017-06-08 07:11:25,2017-06-08 07:15:09,224,Greenview Ave & Fullerton Ave,Racine Ave & Fullerton Ave,Subscriber,Female,1991.0
1267256,2017-06-13 17:48:39,2017-06-13 18:03:26,887,Pine Grove Ave & Irving Park Rd,Stockton Dr & Wrightwood Ave,Subscriber,Female,1988.0
255157,2017-02-24 06:15:52,2017-02-24 06:21:55,363,Clinton St & Madison St,Canal St & Taylor St,Subscriber,Female,1966.0
767030,2017-05-09 07:12:40,2017-05-09 07:29:20,1000,Broadway & Cornelia Ave,Ravenswood Ave & Berteau Ave,Subscriber,Female,1993.0
347787,2017-03-16 08:32:32,2017-03-16 08:48:44,972,Marshfield Ave & Cortland St,Franklin St & Chicago Ave,Subscriber,Male,1976.0
570898,2017-04-17 09:39:16,2017-04-17 09:45:36,380,Clark St & Winnemac Ave,Broadway & Berwyn Ave,Subscriber,Male,1970.0
1195040,2017-06-09 16:14:38,2017-06-09 16:22:06,448,St. Clair St & Erie St,Franklin St & Chicago Ave,Subscriber,Male,1966.0
1487644,2017-06-26 23:53:16,2017-06-27 00:04:15,659,Lincoln Ave & Leavitt St,Lincoln Ave & Leavitt St,Subscriber,Female,1982.0
1477239,2017-06-26 13:54:26,2017-06-26 14:16:20,1314,McCormick Place,Fort Dearborn Dr & 31st St,Customer,,
712828,2017-05-02 18:17:38,2017-05-02 18:32:19,881,Dearborn Pkwy & Delaware Pl,Clinton St & Lake St,Subscriber,Male,1960.0
1408719,2017-06-22 16:22:42,2017-06-22 16:28:05,323,Greenview Ave & Jarvis Ave,Glenwood Ave & Morse Ave,Subscriber,Female,1983.0
1208901,2017-06-10 12:44:30,2017-06-10 12:53:29,539,Lake Shore Dr & North Blvd,Sedgwick St & North Ave,Subscriber,Female,1993.0
1214112,2017-06-10 16:00:56,2017-06-10 16:33:30,1954,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,Subscriber,Female,1981.0
1375398,2017-06-20 17:38:51,2017-06-20 17:55:10,979,Wabash Ave & 16th St,Rush St & Superior St,Subscriber,Male,1992.0
623793,2017-04-22 12:08:50,2017-04-22 12:13:24,274,Damen Ave & Pierce Ave,Wood St & Division St,Subscriber,Male,1990.0
324380,2017-03-09 08:46:02,2017-03-09 08:53:32,450,State St & Randolph St,Dearborn St & Erie St,Subscriber,Male,1956.0
1062512,2017-06-01 22:57:43,2017-06-01 23:05:31,468,State St & Van Buren St,Michigan Ave & 18th St,Subscriber,Male,1982.0
540325,2017-04-15 08:50:11,2017-04-15 09:34:27,2656,Fairbanks Ct & Grand Ave,Montrose Harbor,Subscriber,Female,1955.0
1190388,2017-06-09 12:21:03,2017-06-09 12:23:17,134,Dearborn St & Monroe St,Daley Center Plaza,Subscriber,Female,1988.0
1370191,2017-06-20 12:45:26,2017-06-20 14:46:21,7255,LaSalle St & Illinois St,LaSalle St & Illinois St,Customer,,
1475098,2017-06-26 11:06:51,2017-06-26 11:19:14,743,Desplaines St & Kinzie St,Canal St & Harrison St,Subscriber,Female,1991.0
1278525,2017-06-14 13:54:02,2017-06-14 14:02:42,520,St. Clair St & Erie St,Field Blvd & South Water St,Subscriber,Male,1988.0
451197,2017-04-04 08:22:50,2017-04-04 08:30:10,440,Clinton St & Jackson Blvd,Racine Ave & Congress Pkwy,Subscriber,Male,1967.0
732281,2017-05-04 19:31:52,2017-05-04 19:56:30,1478,Clinton St & Lake St,State St & 19th St,Subscriber,Male,1985.0
208106,2017-02-18 18:55:47,2017-02-18 19:56:47,3660,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
53572,2017-01-19 07:36:31,2017-01-19 07:54:25,1074,Theater on the Lake,Lake Shore Dr & Ohio St,Subscriber,Female,1994.0
1255289,2017-06-12 23:15:48,2017-06-12 23:29:07,799,Fairbanks Ct & Grand Ave,Eckhart Park,Subscriber,Male,1992.0
908705,2017-05-21 12:37:20,2017-05-21 12:47:30,610,Fairbanks Ct & Grand Ave,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1992.0
412324,2017-03-28 08:32:55,2017-03-28 08:45:02,727,Desplaines St & Jackson Blvd,LaSalle St & Illinois St,Subscriber,Male,1990.0
1176621,2017-06-08 16:42:12,2017-06-08 16:50:26,494,Michigan Ave & Pearson St,Fairbanks Ct & Grand Ave,Subscriber,Male,1977.0
1062632,2017-06-01 23:32:24,2017-06-01 23:34:59,155,Bissell St & Armitage Ave,Clifton Ave & Armitage Ave,Subscriber,Female,1994.0
554144,2017-04-15 18:04:49,2017-04-15 18:30:31,1542,Dearborn Pkwy & Delaware Pl,Franklin St & Jackson Blvd,Customer,,
229672,2017-02-20 19:50:28,2017-02-20 20:04:06,818,Central Park Ave & Elbridge Ave,California Ave & Milwaukee Ave,Subscriber,Male,1982.0
1497637,2017-06-27 16:29:54,2017-06-27 16:35:42,348,Daley Center Plaza,Columbus Dr & Randolph St,Subscriber,Male,1965.0
1088792,2017-06-03 13:55:49,2017-06-03 14:03:35,466,Wells St & 19th St,Normal Ave & Archer Ave,Subscriber,Male,1969.0
1514193,2017-06-28 16:48:51,2017-06-28 17:00:47,716,Clinton St & Lake St,Michigan Ave & Washington St,Subscriber,Female,1952.0
1081320,2017-06-03 01:40:19,2017-06-03 01:58:36,1097,Wells St & Concord Ln,Southport Ave & Waveland Ave,Subscriber,Male,1990.0
8980,2017-01-04 08:22:50,2017-01-04 08:50:12,1642,Damen Ave & Clybourn Ave,Jefferson St & Monroe St,Subscriber,Male,1984.0
828695,2017-05-14 14:19:45,2017-05-14 14:39:57,1212,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Female,1989.0
215548,2017-02-19 14:23:22,2017-02-19 14:36:24,782,Sedgwick St & Webster Ave,Broadway & Belmont Ave,Customer,,
1486479,2017-06-26 20:27:00,2017-06-26 20:29:59,179,Michigan Ave & 8th St,Michigan Ave & Jackson Blvd,Subscriber,Male,1994.0
1544862,2017-06-30 16:15:34,2017-06-30 16:25:30,596,Sheffield Ave & Kingsbury St,Clark St & North Ave,Subscriber,Male,1986.0
524028,2017-04-13 07:47:17,2017-04-13 07:51:47,270,Damen Ave & Foster Ave,Damen Ave & Leland Ave,Subscriber,Female,1959.0
977474,2017-05-27 15:52:49,2017-05-27 16:39:12,2783,Burnham Harbor,Indiana Ave & Roosevelt Rd,Customer,,
288542,2017-03-03 07:29:58,2017-03-03 07:40:06,608,Wells St & Concord Ln,LaSalle St & Illinois St,Subscriber,Female,1989.0
1100229,2017-06-03 23:58:21,2017-06-04 00:34:47,2186,Millennium Park,Millennium Park,Customer,,
1549050,2017-06-30 19:10:21,2017-06-30 19:28:29,1088,Fort Dearborn Dr & 31st St,Burnham Harbor,Customer,,
940536,2017-05-24 13:08:53,2017-05-24 13:12:15,202,Fairbanks Ct & Grand Ave,St. Clair St & Erie St,Subscriber,Male,1971.0
584029,2017-04-18 13:13:50,2017-04-18 13:28:08,858,Dearborn St & Adams St,Franklin St & Chicago Ave,Subscriber,Female,1982.0
136235,2017-02-06 20:08:18,2017-02-06 20:13:09,291,Halsted St & Wrightwood Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1991.0
305986,2017-03-06 17:10:52,2017-03-06 17:54:54,2642,Western Ave & Congress Pkwy,Hoyne Ave & 47th St,Subscriber,Male,1995.0
727756,2017-05-04 12:07:11,2017-05-04 12:23:59,1008,Talman Ave & Addison St,Racine Ave & Belmont Ave,Subscriber,Male,1980.0
606388,2017-04-20 15:36:05,2017-04-20 15:44:21,496,Halsted St & Dickens Ave,Sheffield Ave & Kingsbury St,Subscriber,Male,1982.0
248309,2017-02-22 20:06:10,2017-02-22 20:13:36,446,Dearborn St & Monroe St,Wabash Ave & Grand Ave,Subscriber,Male,1973.0
1364477,2017-06-20 06:58:08,2017-06-20 07:03:07,299,Southport Ave & Waveland Ave,Sheridan Rd & Irving Park Rd,Subscriber,Male,1986.0
377167,2017-03-21 18:28:37,2017-03-21 18:37:27,530,Cityfront Plaza Dr & Pioneer Ct,Clinton St & Washington Blvd,Subscriber,Male,1972.0
601017,2017-04-20 06:32:34,2017-04-20 06:48:39,965,Lake Shore Dr & Monroe St,Clark St & Lincoln Ave,Subscriber,Male,1986.0
257063,2017-02-24 12:20:45,2017-02-24 12:29:20,515,Wolcott Ave & Polk St,Morgan St & Polk St,Subscriber,Male,1994.0
376764,2017-03-21 17:56:02,2017-03-21 18:05:16,554,LaSalle St & Washington St,Larrabee St & Kingsbury St,Subscriber,Male,1983.0
600324,2017-04-19 20:55:07,2017-04-19 20:57:04,117,Clinton St & Madison St,Clinton St & Jackson Blvd,Subscriber,Male,1983.0
316348,2017-03-08 06:21:17,2017-03-08 06:24:24,187,Wabash Ave & Grand Ave,St. Clair St & Erie St,Subscriber,Male,1973.0
685206,2017-04-27 17:20:51,2017-04-27 17:28:09,438,Sheffield Ave & Fullerton Ave,Clark St & Wrightwood Ave,Subscriber,Female,1993.0
706439,2017-05-01 19:10:31,2017-05-01 19:20:33,602,Emerald Ave & 31st St,Indiana Ave & 31st St,Subscriber,Male,1982.0
345730,2017-03-15 17:32:29,2017-03-15 17:37:09,280,Ravenswood Ave & Lawrence Ave,Clark St & Winnemac Ave,Subscriber,Female,1980.0
156378,2017-02-11 11:35:53,2017-02-11 11:47:03,670,May St & Taylor St,Dearborn St & Adams St,Subscriber,Male,1986.0
1089554,2017-06-03 14:28:19,2017-06-03 14:42:28,849,Millennium Park,Burnham Harbor,Customer,,
133454,2017-02-06 14:43:54,2017-02-06 14:47:56,242,State St & Kinzie St,McClurg Ct & Illinois St,Subscriber,Male,1956.0
187410,2017-02-17 07:55:46,2017-02-17 08:03:49,483,Damen Ave & Grand Ave,Ogden Ave & Congress Pkwy,Subscriber,Male,1975.0
587894,2017-04-18 17:26:41,2017-04-18 17:34:14,453,Ada St & Washington Blvd,Clinton St & Washington Blvd,Subscriber,Male,1957.0
1448817,2017-06-24 17:59:52,2017-06-24 18:10:55,663,Stetson Ave & South Water St,State St & Pearson St,Subscriber,Male,1994.0
649845,2017-04-24 17:06:55,2017-04-24 17:10:54,239,Clark St & Montrose Ave,Southport Ave & Irving Park Rd,Subscriber,Female,1988.0
